Team,Game,Opp Team,GP,W,L,T,OT,P,GF,GA,SF,SA,PPG,PP Opp,PP%,TS,PPGA,PK%,FOW,FOL,FOW%
Toronto Maple Leafs,2015/04/08  @ CBJ,CBJ,1,0,1,0,0,0,0,5,35,33,0,4,0,2,1,50,29,28,50.9
Toronto Maple Leafs,2014/12/09  vs. CGY,CGY,1,1,0,0,0,2,4,1,29,33,1,2,50,3,1,66.7,26,30,46.4
Toronto Maple Leafs,2015/03/13  @ CGY,CGY,1,0,1,0,0,0,3,6,28,28,1,4,25,2,1,50,22,42,34.4
Toronto Maple Leafs,2014/11/01  vs. CHI,CHI,1,1,0,0,0,2,3,2,27,47,0,3,0,4,2,50,34,31,52.3
Toronto Maple Leafs,2014/12/21  @ CHI,CHI,1,0,1,0,0,0,0,4,31,34,0,2,0,2,1,50,27,31,46.6
Toronto Maple Leafs,2014/10/14  vs. COL,COL,1,1,0,0,0,2,3,2,40,24,0,5,0,3,0,100,35,25,58.3
Toronto Maple Leafs,2014/11/06  @ COL,COL,1,0,0,0,1,1,3,3,38,34,1,2,50,3,0,100,32,37,46.4
Toronto Maple Leafs,2014/12/02  vs. DAL,DAL,1,1,0,0,0,2,5,3,40,38,1,7,14.3,5,0,100,30,38,44.1
Toronto Maple Leafs,2014/12/23  @ DAL,DAL,1,1,0,0,0,2,4,0,26,43,1,5,20,4,0,100,33,38,46.5
Toronto Maple Leafs,2014/10/17  vs. DET,DET,1,0,1,0,0,0,1,4,24,35,0,2,0,5,0,100,24,34,41.4
Toronto Maple Leafs,2014/10/18  @ DET,DET,1,0,0,0,1,1,0,1,30,32,0,5,0,5,0,100,31,46,40.3
Toronto Maple Leafs,2014/11/22  vs. DET,DET,1,1,0,0,0,2,4,1,28,27,0,4,0,3,0,100,30,39,43.5
Toronto Maple Leafs,2014/12/10  @ DET,DET,1,1,0,0,0,2,1,1,19,42,0,4,0,4,0,100,26,35,42.6
Toronto Maple Leafs,2014/12/13  vs. DET,DET,1,1,0,0,0,2,4,1,41,28,1,5,20,2,1,50,17,42,28.8
Toronto Maple Leafs,2015/02/07  vs. EDM,EDM,1,1,0,0,0,2,5,1,28,32,1,3,33.3,2,0,100,26,39,40
Toronto Maple Leafs,2015/03/16  @ EDM,EDM,1,0,1,0,0,0,1,4,29,32,1,5,20,6,2,66.7,33,35,48.5
Toronto Maple Leafs,2014/12/28  @ FLA,FLA,1,0,1,0,0,0,4,6,22,34,1,4,25,3,1,66.7,21,43,32.8
Toronto Maple Leafs,2015/02/17  vs. FLA,FLA,1,0,1,0,0,0,2,3,29,17,2,2,100,5,2,60,31,38,44.9
Toronto Maple Leafs,2015/03/03  @ FLA,FLA,1,1,0,0,0,2,3,2,34,42,1,2,50,3,1,66.7,35,43,44.9
Toronto Maple Leafs,2015/03/26  vs. FLA,FLA,1,0,1,0,0,0,1,4,25,28,0,3,0,1,0,100,40,21,65.6
Toronto Maple Leafs,2014/12/14  vs. LAK,LAK,1,1,0,0,0,2,3,3,31,36,1,3,33.3,2,0,100,28,34,45.2
Toronto Maple Leafs,2015/01/12  @ LAK,LAK,1,0,1,0,0,0,0,2,19,20,0,3,0,2,0,100,29,22,56.9
Toronto Maple Leafs,2015/01/02  @ MIN,MIN,1,0,1,0,0,0,1,3,35,29,1,4,25,3,1,66.7,30,36,45.5
Toronto Maple Leafs,2015/03/23  vs. MIN,MIN,1,0,1,0,0,0,1,2,36,32,0,4,0,3,0,100,35,26,57.4
Toronto Maple Leafs,2014/10/08  vs. MTL,MTL,1,0,1,0,0,0,3,4,27,32,1,3,33.3,2,0,100,26,37,41.3
Toronto Maple Leafs,2015/02/14  @ MTL,MTL,1,0,0,0,1,1,1,1,29,32,0,4,0,5,1,80,29,29,50
Toronto Maple Leafs,2015/02/28  @ MTL,MTL,1,0,1,0,0,0,0,4,30,23,0,3,0,4,0,100,25,29,46.3
Toronto Maple Leafs,2015/04/11  vs. MTL,MTL,1,0,0,0,1,1,3,3,22,33,0,5,0,3,0,100,40,34,54.1
Toronto Maple Leafs,2014/12/04  vs. NJD,NJD,1,0,1,0,0,0,3,5,32,26,1,2,50,3,2,33.3,38,22,63.3
Toronto Maple Leafs,2015/01/28  @ NJD,NJD,1,0,0,0,1,1,1,1,30,23,0,5,0,3,0,100,31,36,46.3
Toronto Maple Leafs,2015/02/06  @ NJD,NJD,1,0,1,0,0,0,1,4,34,17,1,2,50,1,0,100,22,23,48.9
Toronto Maple Leafs,2014/11/18  vs. NSH,NSH,1,0,1,0,0,0,2,9,31,37,0,3,0,4,1,75,40,33,54.8
Toronto Maple Leafs,2015/02/03  @ NSH,NSH,1,0,1,0,0,0,3,4,28,32,0,4,0,3,1,66.7,31,46,40.3
Toronto Maple Leafs,2014/10/21  @ NYI,NYI,1,1,0,0,0,2,5,2,28,36,0,4,0,6,1,83.3,37,24,60.7
Toronto Maple Leafs,2015/02/12  @ NYI,NYI,1,0,1,0,0,0,2,3,34,41,0,2,0,2,0,100,29,32,47.5
Toronto Maple Leafs,2015/03/09  vs. NYI,NYI,1,0,0,0,1,1,3,4,25,43,0,4,0,5,1,80,39,31,55.7
Toronto Maple Leafs,2014/10/12  @ NYR,NYR,1,1,0,0,0,2,6,3,36,38,2,4,50,2,0,100,37,29,56.1
Toronto Maple Leafs,2014/11/08  vs. NYR,NYR,1,1,0,0,0,2,5,4,31,35,1,2,50,2,0,100,43,24,64.2
Toronto Maple Leafs,2015/02/10  vs. NYR,NYR,1,0,1,0,0,0,4,5,34,39,1,2,50,2,0,100,40,27,59.7
Toronto Maple Leafs,2014/11/09  @ OTT,OTT,1,1,0,0,0,2,5,3,30,41,0,3,0,4,1,75,26,32,44.8
Toronto Maple Leafs,2015/01/21  @ OTT,OTT,1,0,1,0,0,0,3,4,40,26,1,3,33.3,2,0,100,29,32,47.5
Toronto Maple Leafs,2015/03/21  @ OTT,OTT,1,0,1,0,0,0,3,5,25,41,0,1,0,5,1,80,30,33,47.6
Toronto Maple Leafs,2015/03/28  vs. OTT,OTT,1,1,0,0,0,2,4,3,31,25,1,3,33.3,1,1,0,36,22,62.1
Toronto Maple Leafs,2015/04/05  vs. OTT,OTT,1,1,0,0,0,2,2,2,38,45,0,2,0,5,2,60,35,31,53
Toronto Maple Leafs,2014/12/20  vs. PHI,PHI,1,0,1,0,0,0,4,7,25,42,1,4,25,3,0,100,32,34,48.5
Toronto Maple Leafs,2015/01/31  @ PHI,PHI,1,0,1,0,0,0,0,1,30,18,0,1,0,2,0,100,34,31,52.3
Toronto Maple Leafs,2015/02/26  vs. PHI,PHI,1,1,0,0,0,2,3,2,17,49,1,4,25,6,2,66.7,28,36,43.8
Toronto Maple Leafs,2014/10/11  vs. PIT,PIT,1,0,1,0,0,0,2,5,25,41,2,5,40,5,3,40,35,34,50.7
Toronto Maple Leafs,2014/11/14  vs. PIT,PIT,1,0,1,0,0,0,1,2,31,40,0,6,0,3,0,100,31,35,47
Toronto Maple Leafs,2014/11/26  @ PIT,PIT,1,0,0,0,1,1,3,4,27,26,0,3,0,3,1,66.7,27,41,39.7
Toronto Maple Leafs,2015/01/15  @ SJS,SJS,1,0,1,0,0,0,1,3,25,42,0,3,0,3,0,100,19,38,33.3
Toronto Maple Leafs,2015/03/19  vs. SJS,SJS,1,0,1,0,0,0,1,4,28,42,0,2,0,5,1,80,38,36,51.3
Toronto Maple Leafs,2015/01/17  @ STL,STL,1,0,1,0,0,0,0,3,27,33,0,2,0,3,0,100,22,36,37.9
Toronto Maple Leafs,2015/03/07  vs. STL,STL,1,0,1,0,0,0,1,6,24,44,0,5,0,4,1,75,32,40,44.4
Toronto Maple Leafs,2014/11/20  vs. TBL,TBL,1,1,0,0,0,2,5,2,21,28,1,3,33.3,3,0,100,44,24,64.7
Toronto Maple Leafs,2014/12/29  @ TBL,TBL,1,0,1,0,0,0,2,3,23,41,0,2,0,4,1,75,25,24,51
Toronto Maple Leafs,2015/03/05  @ TBL,TBL,1,0,1,0,0,0,2,4,27,31,0,3,0,3,1,66.7,37,29,56.1
Toronto Maple Leafs,2015/03/31  vs. TBL,TBL,1,1,0,0,0,2,3,1,28,41,1,3,33.3,3,1,66.7,27,23,54
Toronto Maple Leafs,2014/12/06  vs. VAN,VAN,1,1,0,0,0,2,5,2,28,46,0,3,0,6,0,100,30,29,50.8
Toronto Maple Leafs,2015/03/14  @ VAN,VAN,1,0,1,0,0,0,1,4,29,35,0,7,0,3,0,100,37,16,69.8
Toronto Maple Leafs,2015/01/03  @ WPG,WPG,1,0,1,0,0,0,1,5,21,40,0,4,0,5,1,80,24,37,39.3
Toronto Maple Leafs,2015/02/21  vs. WPG,WPG,1,1,0,0,0,2,4,3,33,34,0,4,0,5,2,60,40,41,49.4
Toronto Maple Leafs,2014/11/29  vs. WSH,WSH,1,1,0,0,0,2,6,2,23,37,3,4,75,3,1,66.7,26,28,48.1
Toronto Maple Leafs,2015/01/07  vs. WSH,WSH,1,0,1,0,0,0,2,6,33,26,0,2,0,2,0,100,36,23,61
Toronto Maple Leafs,2015/03/01  @ WSH,WSH,1,0,1,0,0,0,0,4,32,32,0,4,0,2,1,50,32,31,50.8
Vancouver Canucks,2014/11/09  @ ANA,ANA,1,1,0,0,0,2,1,1,35,29,0,3,0,1,1,0,34,35,49.3
Vancouver Canucks,2014/11/20  vs. ANA,ANA,1,0,0,0,1,1,3,3,28,26,0,1,0,3,0,100,36,31,53.7
Vancouver Canucks,2014/12/28  @ ANA,ANA,1,0,0,0,1,1,1,2,14,31,0,1,0,4,0,100,23,31,42.6
Vancouver Canucks,2015/01/27  vs. ANA,ANA,1,0,1,0,0,0,0,4,17,24,0,3,0,3,1,66.7,29,30,49.2
Vancouver Canucks,2015/03/09  vs. ANA,ANA,1,1,0,0,0,2,2,1,16,30,0,1,0,3,0,100,21,29,42
Vancouver Canucks,2014/11/14  vs. ARI,ARI,1,0,1,0,0,0,0,5,35,23,0,3,0,4,1,75,31,37,45.6
Vancouver Canucks,2014/12/22  vs. ARI,ARI,1,1,0,0,0,2,7,1,40,39,3,6,50,4,1,75,24,37,39.3
Vancouver Canucks,2015/03/05  @ ARI,ARI,1,0,0,0,1,1,2,2,34,35,0,4,0,1,0,100,36,33,52.2
Vancouver Canucks,2015/03/22  @ ARI,ARI,1,1,0,0,0,2,3,1,44,27,1,2,50,1,0,100,26,38,40.6
Vancouver Canucks,2015/04/09  vs. ARI,ARI,1,1,0,0,0,2,5,0,32,28,3,4,75,4,0,100,24,31,43.6
Vancouver Canucks,2015/02/13  vs. BOS,BOS,1,1,0,0,0,2,5,2,25,23,0,3,0,3,0,100,19,30,38.8
Vancouver Canucks,2015/02/24  @ BOS,BOS,1,1,0,0,0,2,2,1,28,41,0,1,0,4,0,100,27,48,36
Vancouver Canucks,2015/01/30  vs. BUF,BUF,1,1,0,0,0,2,5,2,38,22,2,4,50,6,2,66.7,36,24,60
Vancouver Canucks,2015/02/26  @ BUF,BUF,1,0,1,0,0,0,3,6,31,24,0,0,0,1,0,100,35,26,57.4
Vancouver Canucks,2014/10/28  vs. CAR,CAR,1,1,0,0,0,2,4,1,25,30,1,3,33.3,3,0,100,23,29,44.2
Vancouver Canucks,2015/01/16  @ CAR,CAR,1,1,0,0,0,2,3,0,17,28,0,2,0,3,0,100,20,34,37
Vancouver Canucks,2014/11/28  @ CBJ,CBJ,1,1,0,0,0,2,5,0,30,31,0,2,0,3,0,100,31,35,47
Vancouver Canucks,2015/03/19  vs. CBJ,CBJ,1,0,1,0,0,0,2,6,40,33,0,2,0,1,1,0,26,35,42.6
Vancouver Canucks,2014/10/08  @ CGY,CGY,1,1,0,0,0,2,4,2,33,25,1,3,33.3,4,0,100,27,43,38.6
Vancouver Canucks,2014/12/20  vs. CGY,CGY,1,1,0,0,0,2,3,2,32,28,1,4,25,3,0,100,29,26,52.7
Vancouver Canucks,2015/01/10  vs. CGY,CGY,1,0,1,0,0,0,0,1,36,23,0,0,0,2,0,100,38,25,60.3
Vancouver Canucks,2015/02/14  @ CGY,CGY,1,0,1,0,0,0,2,3,30,34,0,1,0,2,0,100,25,26,49
Vancouver Canucks,2014/11/23  vs. CHI,CHI,1,1,0,0,0,2,4,1,30,25,0,2,0,4,1,75,36,27,57.1
Vancouver Canucks,2015/02/11  @ CHI,CHI,1,1,0,0,0,2,5,4,36,41,0,1,0,4,2,50,30,40,42.9
Vancouver Canucks,2015/04/02  @ CHI,CHI,1,0,1,0,0,0,1,3,36,38,0,3,0,3,0,100,22,41,34.9
Vancouver Canucks,2014/10/24  @ COL,COL,1,0,1,0,0,0,3,7,29,48,0,3,0,4,1,75,29,35,45.3
Vancouver Canucks,2014/11/04  @ COL,COL,1,1,0,0,0,2,5,2,37,22,0,4,0,5,0,100,29,29,50
Vancouver Canucks,2015/03/26  vs. COL,COL,1,0,1,0,0,0,1,4,34,38,1,4,25,5,2,60,26,29,47.3
Vancouver Canucks,2014/10/21  @ DAL,DAL,1,0,1,0,0,0,3,6,46,28,0,4,0,6,1,83.3,30,40,42.9
Vancouver Canucks,2014/12/17  vs. DAL,DAL,1,0,1,0,0,0,0,2,27,29,0,4,0,2,0,100,25,37,40.3
Vancouver Canucks,2015/03/28  vs. DAL,DAL,1,0,0,0,1,1,3,4,36,40,2,3,66.7,1,0,100,30,35,46.2
Vancouver Canucks,2014/11/30  @ DET,DET,1,0,1,0,0,0,3,5,33,30,1,3,33.3,4,2,50,28,39,41.8
Vancouver Canucks,2015/01/03  vs. DET,DET,1,1,0,0,0,2,4,1,24,30,2,4,50,3,0,100,31,30,50.8
Vancouver Canucks,2014/10/11  vs. EDM,EDM,1,1,0,0,0,2,4,4,43,29,2,7,28.6,3,1,66.7,41,34,54.7
Vancouver Canucks,2014/10/17  @ EDM,EDM,1,1,0,0,0,2,2,0,30,28,0,3,0,4,0,100,31,37,45.6
Vancouver Canucks,2014/11/01  @ EDM,EDM,1,1,0,0,0,2,3,2,30,27,0,3,0,3,0,100,25,22,53.2
Vancouver Canucks,2014/11/19  @ EDM,EDM,1,1,0,0,0,2,5,4,31,32,2,5,40,5,1,80,37,24,60.7
Vancouver Canucks,2015/04/11  vs. EDM,EDM,1,1,0,0,0,2,6,5,23,28,0,3,0,1,0,100,21,39,35
Vancouver Canucks,2015/01/08  vs. FLA,FLA,1,0,1,0,0,0,1,3,33,30,0,6,0,2,0,100,23,27,46
Vancouver Canucks,2015/01/19  @ FLA,FLA,1,1,0,0,0,2,2,1,23,24,0,3,0,4,0,100,24,39,38.1
Vancouver Canucks,2014/11/08  @ LAK,LAK,1,0,1,0,0,0,1,5,19,36,0,4,0,2,0,100,28,29,49.1
Vancouver Canucks,2015/01/01  vs. LAK,LAK,1,0,1,0,0,0,2,3,16,40,1,1,100,4,1,75,33,28,54.1
Vancouver Canucks,2015/03/12  vs. LAK,LAK,1,0,1,0,0,0,0,4,19,20,0,2,0,3,1,66.7,26,29,47.3
Vancouver Canucks,2015/03/21  @ LAK,LAK,1,1,0,0,0,2,4,1,42,26,1,3,33.3,3,1,66.7,25,27,48.1
Vancouver Canucks,2015/04/06  vs. LAK,LAK,1,1,0,0,0,2,1,1,38,37,0,3,0,2,0,100,35,42,45.5
Vancouver Canucks,2015/02/01  vs. MIN,MIN,1,0,1,0,0,0,2,4,37,20,0,4,0,2,1,50,33,33,50
Vancouver Canucks,2015/02/09  @ MIN,MIN,1,0,1,0,0,0,3,5,25,32,0,1,0,5,2,60,24,40,37.5
Vancouver Canucks,2015/02/16  vs. MIN,MIN,1,1,0,0,0,2,3,2,29,22,0,1,0,1,0,100,17,24,41.5
Vancouver Canucks,2014/10/30  vs. MTL,MTL,1,1,0,0,0,2,3,2,30,25,1,2,50,3,0,100,30,38,44.1
Vancouver Canucks,2014/12/09  @ MTL,MTL,1,0,1,0,0,0,1,3,16,25,0,2,0,5,0,100,23,28,45.1
Vancouver Canucks,2014/11/25  vs. NJD,NJD,1,1,0,0,0,2,2,0,36,20,0,2,0,0,0,0,27,24,52.9
Vancouver Canucks,2015/02/20  @ NJD,NJD,1,0,1,0,0,0,2,4,23,27,0,3,0,3,1,66.7,23,32,41.8
Vancouver Canucks,2014/11/02  vs. NSH,NSH,1,0,1,0,0,0,1,3,27,33,1,3,33.3,4,1,75,34,29,54
Vancouver Canucks,2015/01/13  @ NSH,NSH,1,0,1,0,0,0,1,5,31,30,0,2,0,6,2,66.7,27,31,46.6
Vancouver Canucks,2015/03/31  @ NSH,NSH,1,1,0,0,0,2,4,4,25,38,1,3,33.3,7,2,71.4,35,43,44.9
Vancouver Canucks,2015/01/06  vs. NYI,NYI,1,1,0,0,0,2,3,2,20,23,0,2,0,3,0,100,20,35,36.4
Vancouver Canucks,2015/02/22  @ NYI,NYI,1,1,0,0,0,2,4,0,24,37,2,3,66.7,5,0,100,25,29,46.3
Vancouver Canucks,2014/12/13  vs. NYR,NYR,1,0,1,0,0,0,1,5,30,23,0,1,0,0,0,0,31,27,53.4
Vancouver Canucks,2015/02/19  @ NYR,NYR,1,1,0,0,0,2,4,4,28,34,1,1,100,3,0,100,29,32,47.5
Vancouver Canucks,2014/11/11  vs. OTT,OTT,1,1,0,0,0,2,4,3,37,24,0,2,0,1,0,100,31,30,50.8
Vancouver Canucks,2014/12/07  @ OTT,OTT,1,0,0,0,1,1,3,4,33,45,0,3,0,7,1,85.7,33,30,52.4
Vancouver Canucks,2015/01/15  @ PHI,PHI,1,1,0,0,0,2,4,0,22,30,2,3,66.7,4,0,100,28,29,49.1
Vancouver Canucks,2015/03/17  vs. PHI,PHI,1,1,0,0,0,2,4,1,35,28,0,1,0,2,0,100,25,35,41.7
Vancouver Canucks,2014/12/04  @ PIT,PIT,1,1,0,0,0,2,3,0,31,22,0,2,0,3,0,100,29,21,58
Vancouver Canucks,2015/02/07  vs. PIT,PIT,1,1,0,0,0,2,5,0,27,31,2,5,40,4,0,100,36,33,52.2
Vancouver Canucks,2014/11/06  @ SJS,SJS,1,1,0,0,0,2,3,2,19,36,1,1,100,4,1,75,36,37,49.3
Vancouver Canucks,2014/12/30  @ SJS,SJS,1,1,0,0,0,2,3,1,21,32,0,0,0,4,0,100,25,38,39.7
Vancouver Canucks,2015/02/05  vs. SJS,SJS,1,0,1,0,0,0,1,5,34,38,0,3,0,4,1,75,32,35,47.8
Vancouver Canucks,2015/03/03  vs. SJS,SJS,1,0,1,0,0,0,2,6,28,30,1,5,20,1,0,100,36,19,65.5
Vancouver Canucks,2015/03/07  @ SJS,SJS,1,1,0,0,0,2,3,2,34,40,1,5,20,2,1,50,27,39,40.9
Vancouver Canucks,2014/10/23  @ STL,STL,1,1,0,0,0,2,4,1,23,32,1,2,50,5,1,80,22,31,41.5
Vancouver Canucks,2015/03/01  vs. STL,STL,1,1,0,0,0,2,5,5,31,39,0,3,0,4,1,75,27,37,42.2
Vancouver Canucks,2015/03/30  @ STL,STL,1,1,0,0,0,2,4,1,22,24,0,1,0,2,0,100,27,30,47.4
Vancouver Canucks,2014/10/18  vs. TBL,TBL,1,0,1,0,0,0,2,4,32,24,1,6,16.7,5,1,80,30,35,46.2
Vancouver Canucks,2015/01/20  @ TBL,TBL,1,0,1,0,0,0,1,4,28,26,0,7,0,5,0,100,28,30,48.3
Vancouver Canucks,2014/12/06  @ TOR,TOR,1,0,1,0,0,0,2,5,46,28,0,6,0,3,0,100,29,30,49.2
Vancouver Canucks,2015/03/14  vs. TOR,TOR,1,1,0,0,0,2,4,1,35,29,0,3,0,7,0,100,16,37,30.2
Vancouver Canucks,2015/02/03  vs. WPG,WPG,1,1,0,0,0,2,3,2,33,28,0,6,0,3,1,66.7,31,32,49.2
Vancouver Canucks,2015/03/24  vs. WPG,WPG,1,1,0,0,0,2,5,2,30,28,1,1,100,2,0,100,33,30,52.4
Vancouver Canucks,2015/04/04  @ WPG,WPG,1,0,1,0,0,0,4,5,30,36,1,3,33.3,4,0,100,26,46,36.1
Vancouver Canucks,2014/10/26  vs. WSH,WSH,1,1,0,0,0,2,4,2,34,22,2,5,40,2,0,100,31,30,50.8
Vancouver Canucks,2014/12/02  @ WSH,WSH,1,1,0,0,0,2,4,3,32,25,3,4,75,1,0,100,29,32,47.5
Washington Capitals,2015/02/06  vs. ANA,ANA,1,1,0,0,0,2,2,2,34,25,0,1,0,2,1,50,34,30,53.1
Washington Capitals,2015/02/15  @ ANA,ANA,1,1,0,0,0,2,5,3,28,33,1,5,20,4,0,100,31,25,55.4
Washington Capitals,2014/11/02  vs. ARI,ARI,1,0,1,0,0,0,5,6,37,30,2,3,66.7,6,2,66.7,25,34,42.4
Washington Capitals,2014/11/18  @ ARI,ARI,1,1,0,0,0,2,2,1,24,24,0,3,0,4,0,100,26,33,44.1
Washington Capitals,2014/10/11  @ BOS,BOS,1,1,0,0,0,2,4,0,21,29,2,4,50,4,0,100,19,34,35.8
Washington Capitals,2015/03/15  vs. BOS,BOS,1,1,0,0,0,2,2,0,38,32,1,1,100,4,0,100,27,36,42.9
Washington Capitals,2015/04/08  vs. BOS,BOS,1,1,0,0,0,2,3,0,33,27,0,3,0,0,0,0,24,39,38.1
Washington Capitals,2014/11/22  vs. BUF,BUF,1,0,1,0,0,0,1,2,44,26,1,1,100,1,0,100,36,24,60
Washington Capitals,2015/03/07  vs. BUF,BUF,1,1,0,0,0,2,6,1,45,17,2,3,66.7,3,0,100,40,23,63.5
Washington Capitals,2015/03/16  @ BUF,BUF,1,1,0,0,0,2,3,3,38,33,2,2,100,3,1,66.7,27,31,46.6
Washington Capitals,2014/11/08  vs. CAR,CAR,1,1,0,0,0,2,4,3,39,27,1,3,33.3,2,1,50,38,31,55.1
Washington Capitals,2014/12/04  @ CAR,CAR,1,1,0,0,0,2,2,1,28,30,0,2,0,0,0,0,28,32,46.7
Washington Capitals,2015/02/27  @ CAR,CAR,1,0,1,0,0,0,0,3,28,38,0,1,0,2,0,100,28,29,49.1
Washington Capitals,2015/03/31  vs. CAR,CAR,1,1,0,0,0,2,4,2,20,25,0,0,0,2,0,100,29,24,54.7
Washington Capitals,2014/11/11  vs. CBJ,CBJ,1,1,0,0,0,2,4,2,32,26,1,5,20,4,0,100,41,25,62.1
Washington Capitals,2014/12/11  vs. CBJ,CBJ,1,0,0,0,1,1,2,3,41,23,1,6,16.7,3,1,66.7,36,26,58.1
Washington Capitals,2014/12/18  @ CBJ,CBJ,1,1,0,0,0,2,5,4,36,26,0,3,0,4,2,50,28,34,45.2
Washington Capitals,2015/01/27  @ CBJ,CBJ,1,0,1,0,0,0,3,4,28,30,0,3,0,5,0,100,23,30,43.4
Washington Capitals,2015/03/03  @ CBJ,CBJ,1,1,0,0,0,2,5,3,33,30,1,2,50,2,1,50,31,28,52.5
Washington Capitals,2014/10/25  @ CGY,CGY,1,1,0,0,0,2,3,1,30,21,1,3,33.3,3,1,66.7,30,28,51.7
Washington Capitals,2014/11/04  vs. CGY,CGY,1,0,0,0,1,1,3,4,34,23,1,3,33.3,1,0,100,42,30,58.3
Washington Capitals,2014/11/07  @ CHI,CHI,1,1,0,0,0,2,3,2,24,40,0,1,0,3,1,66.7,25,35,41.7
Washington Capitals,2015/01/01  vs. CHI,CHI,1,1,0,0,0,2,3,2,35,35,1,4,25,6,1,83.3,36,42,46.2
Washington Capitals,2014/11/20  @ COL,COL,1,1,0,0,0,2,3,2,23,29,0,1,0,0,0,0,24,24,50
Washington Capitals,2015/01/12  vs. COL,COL,1,1,0,0,0,2,2,1,38,32,1,3,33.3,2,1,50,37,29,56.1
Washington Capitals,2015/01/17  @ DAL,DAL,1,0,1,0,0,0,4,5,32,26,0,3,0,5,1,80,47,23,67.1
Washington Capitals,2015/03/13  vs. DAL,DAL,1,0,1,0,0,0,2,4,20,31,0,3,0,6,3,50,35,28,55.6
Washington Capitals,2014/10/29  vs. DET,DET,1,0,1,0,0,0,2,4,27,22,1,6,16.7,4,1,75,20,20,50
Washington Capitals,2015/01/10  vs. DET,DET,1,1,0,0,0,2,3,1,17,27,1,2,50,2,0,100,24,32,42.9
Washington Capitals,2015/04/05  @ DET,DET,1,1,0,0,0,2,2,1,28,36,1,3,33.3,5,1,80,31,26,54.4
Washington Capitals,2014/10/22  @ EDM,EDM,1,0,1,0,0,0,2,3,34,20,1,2,50,2,1,50,27,29,48.2
Washington Capitals,2015/01/20  vs. EDM,EDM,1,0,0,0,1,1,4,4,24,31,1,2,50,6,1,83.3,31,29,51.7
Washington Capitals,2014/10/18  vs. FLA,FLA,1,1,0,0,0,2,1,1,28,21,0,2,0,5,1,80,41,22,65.1
Washington Capitals,2014/12/16  @ FLA,FLA,1,0,0,0,1,1,1,1,24,29,1,2,50,2,0,100,24,28,46.2
Washington Capitals,2015/01/04  vs. FLA,FLA,1,1,0,0,0,2,4,3,26,32,1,2,50,5,0,100,43,29,59.7
Washington Capitals,2015/02/03  vs. LAK,LAK,1,1,0,0,0,2,4,0,27,27,1,3,33.3,1,0,100,23,26,46.9
Washington Capitals,2015/02/14  @ LAK,LAK,1,0,1,0,0,0,1,3,28,30,0,2,0,3,0,100,28,34,45.2
Washington Capitals,2015/03/05  vs. MIN,MIN,1,0,1,0,0,0,1,2,25,30,1,1,100,2,0,100,37,28,56.9
Washington Capitals,2015/03/19  @ MIN,MIN,1,1,0,0,0,2,3,2,27,30,0,4,0,3,1,66.7,28,26,51.8
Washington Capitals,2014/10/09  vs. MTL,MTL,1,0,0,0,1,1,1,1,30,24,0,5,0,5,0,100,34,39,46.6
Washington Capitals,2015/01/31  @ MTL,MTL,1,0,0,0,1,1,0,1,36,30,0,5,0,3,0,100,23,32,41.8
Washington Capitals,2015/04/02  @ MTL,MTL,1,1,0,0,0,2,4,4,19,27,3,4,75,4,1,75,41,34,54.7
Washington Capitals,2014/10/16  vs. NJD,NJD,1,1,0,0,0,2,6,2,33,28,1,5,20,3,0,100,32,37,46.4
Washington Capitals,2014/11/14  vs. NJD,NJD,1,0,1,0,0,0,0,1,30,28,0,4,0,3,0,100,30,29,50.8
Washington Capitals,2014/12/06  @ NJD,NJD,1,1,0,0,0,2,4,1,29,34,1,2,50,2,0,100,34,34,50
Washington Capitals,2014/12/20  @ NJD,NJD,1,1,0,0,0,2,4,0,21,21,0,3,0,3,0,100,28,28,50
Washington Capitals,2015/03/26  vs. NJD,NJD,1,1,0,0,0,2,3,2,24,31,0,1,0,1,0,100,31,26,54.4
Washington Capitals,2015/01/16  @ NSH,NSH,1,0,1,0,0,0,3,4,34,30,2,3,66.7,4,1,75,43,25,63.2
Washington Capitals,2015/03/28  vs. NSH,NSH,1,0,1,0,0,0,3,4,28,27,0,3,0,3,0,100,30,36,45.5
Washington Capitals,2014/11/26  @ NYI,NYI,1,0,0,0,1,1,2,3,27,35,2,2,100,3,2,33.3,34,29,54
Washington Capitals,2014/11/28  vs. NYI,NYI,1,1,0,0,0,2,5,2,27,28,1,2,50,2,0,100,34,21,61.8
Washington Capitals,2014/12/29  @ NYI,NYI,1,0,0,0,1,1,3,4,26,39,0,4,0,7,2,71.4,28,33,45.9
Washington Capitals,2015/02/21  vs. NYI,NYI,1,1,0,0,0,2,2,2,27,32,0,1,0,1,0,100,38,34,52.8
Washington Capitals,2014/12/23  @ NYR,NYR,1,0,1,0,0,0,2,4,32,27,1,5,20,7,2,71.4,25,34,42.4
Washington Capitals,2015/03/11  vs. NYR,NYR,1,0,1,0,0,0,1,3,29,31,1,3,33.3,3,0,100,38,29,56.7
Washington Capitals,2015/03/29  @ NYR,NYR,1,1,0,0,0,2,5,2,31,25,1,4,25,5,0,100,21,26,44.7
Washington Capitals,2015/04/11  vs. NYR,NYR,1,0,1,0,0,0,2,4,24,34,1,1,100,4,1,75,31,21,59.6
Washington Capitals,2014/12/22  vs. OTT,OTT,1,1,0,0,0,2,2,1,23,39,1,4,25,3,0,100,34,20,63
